CIK,company_id,ticker,issuer_name,provisional_FF12_industry,provisional_FF12_description,training_days,days_with_any_eligible_news,days_with_exact_time_news,days_with_date_only_news,news_coverage_fraction,article_count,unique_duplicate_group_count,publisher_count,body_available_record_count,title_only_record_count,exact_time_fraction,date_only_fraction,news_first_date,news_last_date,coverage_tier,industry_status,historical_industry,panel_eligible,selection_status,selection_reason
779544,CIK0000779544,ARKR,ARK RESTAURANTS CORP,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,40,6,34,0.03968253968253968,106,47,5,30,76,0.11320754716981132,0.8867924528301887,2018-01-01,2021-11-17,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
928465,CIK0000928465,DIT,AMCON DISTRIBUTING CO,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,42,7,35,0.041666666666666664,80,42,2,30,50,0.175,0.825,2018-01-03,2021-12-21,LOW,INDUSTRY_STABLE,Shops,True,EXCLUDED,not highest deterministic priority within tier
908315,CIK0000908315,WINA,WINMARK CORP,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,45,4,41,0.044642857142857144,100,50,6,32,68,0.08,0.92,2018-01-24,2021-12-14,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1523836,CIK0001523836,LITB,"LightInTheBox Holding Co., Ltd.",Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,49,7,43,0.04861111111111111,252,81,6,140,112,0.07936507936507936,0.9206349206349206,2018-01-08,2021-12-29,LOW,INDUSTRY_STABLE,Shops,True,EXCLUDED,not highest deterministic priority within tier
825324,CIK0000825324,GTIM,Good Times Restaurants Inc.,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,54,2,52,0.05357142857142857,214,90,9,90,124,0.028037383177570093,0.9719626168224299,2018-01-03,2021-10-02,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1634117,CIK0001634117,BNED,"Barnes & Noble Education, Inc.",Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,54,1,53,0.05357142857142857,252,86,3,206,46,0.007936507936507936,0.9920634920634921,2018-06-20,2021-12-29,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1378950,CIK0001378950,PRTS,"CarParts.com, Inc.",Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,57,0,57,0.05654761904761905,147,75,7,61,86,0.0,1.0,2018-01-31,2021-11-04,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1005210,CIK0001005210,SPH,SUBURBAN PROPANE PARTNERS LP,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,58,0,58,0.057539682539682536,172,71,2,142,30,0.0,1.0,2018-01-06,2021-12-12,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1547459,CIK0001547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,58,0,58,0.057539682539682536,191,80,5,139,52,0.0,1.0,2018-01-18,2021-12-06,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1318484,CIK0001318484,CTRN,Citi Trends Inc,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,59,1,58,0.05853174603174603,202,72,5,142,60,0.009900990099009901,0.9900990099009901,2018-01-05,2021-12-30,LOW,INDUSTRY_STABLE,Shops,True,SELECTED,deterministic industry/tier rule
1301787,CIK0001301787,BXC,BlueLinx Holdings Inc.,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,65,5,61,0.06448412698412699,320,120,13,58,262,0.0375,0.9625,2018-01-25,2021-12-28,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1113809,CIK0001113809,BBW,BUILD-A-BEAR WORKSHOP INC,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,69,4,65,0.06845238095238096,517,149,12,325,192,0.02321083172147002,0.97678916827853,2018-01-09,2021-12-15,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1538849,CIK0001538849,CAPL,CrossAmerica Partners LP,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,73,0,73,0.07242063492063493,220,105,4,174,46,0.0,1.0,2018-01-11,2021-10-19,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
876523,CIK0000876523,EZPW,EZCORP INC,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,74,3,71,0.07341269841269842,269,120,8,69,200,0.022304832713754646,0.9776951672862454,2018-01-26,2021-12-21,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1409171,CIK0001409171,TITN,Titan Machinery Inc.,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,76,3,74,0.07539682539682539,377,166,13,147,230,0.03713527851458886,0.9628647214854111,2018-01-02,2021-12-27,LOW,INDUSTRY_STABLE,Shops,True,EXCLUDED,not highest deterministic priority within tier
1013488,CIK0001013488,BJRI,BJs RESTAURANTS INC,Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,79,0,79,0.07837301587301587,205,91,0,205,0,0.0,1.0,2018-01-03,2021-12-10,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1041859,CIK0001041859,PLCE,"Childrens Place, Inc.",Shops,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1008,81,1,80,0.08035714285714286,225,102,7,181,44,0.008888888888888889,0.9911111111111112,2018-01-04,2021-12-17,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
